sessionID,DNI,Telef,CP,duration_call_mins,Producto,Adosado,Bajo,Chalet,Con Perro,Con Rejas,Intermedio,Piso,Sin Perro,Sin Rejas,Unifamiliar,municipio_renta,municipio_norm,periodo_renta,renta_media,anio,tipo_delito,tasa
MC40MTgzMTgzMjIwNjU4NjQ4Mw==,X22775080,656946061,28006,9.440607339232216,,0,0,1,0,1,0,0,0,0,1,28006 Alcobendas,28006 ALCOBENDAS,2020.0,127478.0,,,
MC40MTgzNjIyNDg3ODA4MzQ4Mw==,X44968920,622228187,28996,5.9598763454447585,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40MTk0NjEyMzU5NDE0MzAyNQ==,X03529706,676738259,28837,3.193353245857866,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MTk0ODg4MTg4ODg0OTg2NQ==,X51313981,637353357,28319,24.54503525510275,Home Premium,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40MTk4MTA3NDA5NTMxNDU1,X83634851,606187326,28408,8.52446620588069,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40MTk4MzAyMTYyMjgzNTE2,X39201179,634199891,28238,6.137850837255083,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MTk5Mjk5NDAzNDAyNzMz,X89290566,674951141,28836,5.967943610054748,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40MTkwMDU1MzYyMTUyODE3,X90614747,663680565,28402,18.220022765269917,Home Premium Plus,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MjA2MzAzNTg0ODYxMzA3Mw==,X31273047,698596564,28986,4.984446542859487,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC40MjA4MTAwMDYwNDg3Njc0,X09428281,689375993,28164,19.50396742255685,Home Basic,0,1,0,0,1,0,1,1,0,0,28164 Valdetorres de Jarama,28164 VALDETORRES DE JARAMA,2020.0,49468.0,,,
MC40MjAwODEzOTQ0ODgwNTgwNA==,X07223092,616045228,28843,21.060733033007786,Home Premium,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MjAxMTc1Mjc4MTg4NjY=,X98177641,617459672,28344,17.089720830813416,Home Premium Plus,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40MjAxNjgzODIxNTMwMzE3Ng==,X99728657,647560989,28916,22.913716289091013,Home Premium,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40MjAxOTkzNzU2MDcyODY2,X07745869,658689277,28809,7.497600903622326,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40MjAyOTk2NzgyOTM3MTk4NA==,X99482354,643745493,28427,2.3973996829267756,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40MjE1ODQxMjU2ODYzODM1,X40246154,604290624,28234,10.981144574490532,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MjE2Mzg4MTc2NjQyNjg2,X79133040,697092684,28926,1.9573552904876923,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40MjE3OTc2NTgzMDI4MjE0NQ==,X09177715,651270430,28589,7.212808385739999,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40MjEwNzY4NzU1MDgzNjk3,X79210123,667368482,28241,11.763748462431495,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC40MjEyNjY0MTg4NjIxMTkyNA==,X58575237,627471528,28278,6.708876854426677,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC40MjEzMjM4MTI4MDE2ODk1,X30797670,631028660,28910,7.702214187493516,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC40MjI0MDE4MjM3NzA4MTMxNQ==,X68600448,628464059,28483,17.65131646448388,Home Basic,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40MjI0NjgzMDY1MjAwNDg1,X11209898,647301833,28668,10.275532093180669,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC40MjI1MDAxOTY2MDk2Nzk2Mw==,X05418290,638625187,28896,1.2235431850195848,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MjI3MjIyNjMzODE2OTY0,X41382645,656650396,28322,24.237379040785846,Home Premium,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC40MjI3NzE4NDYxMjMwMjA3Nw==,X21301084,629305614,28454,10.4804688338108,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MjI3ODg5ODM2NjAxMjAz,X30430518,684115391,28969,25.9450127672725,Home Basic,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40MjI4OTI4MTIyMzQ2OTQ0NA==,X70873837,665320593,28435,4.808046300128856,Home Premium Plus,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40MjIxMTA1MTMxOTgyOTI3NA==,X91655710,692123302,28016,13.89025427012694,,0,1,0,1,0,0,1,0,1,0,"28016 Atazar, El","28016 ATAZAR, EL",2020.0,31579.0,,,
MC40MjIxMjU3NTMwMDc4MDAz,X12484575,695667372,28286,16.158374424291434,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC40MjM0NTExNTAwMjI2OTYwNw==,X07858961,648129142,28533,0.8991807122170297,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MjM1MzU1MzM4NDc5OTU2,X81307474,668372807,28216,8.309261799662437,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC40MjM1Mzk0NTg0NzE5MTUx,X22601961,636946097,28191,4.8063239383601255,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC40MjM1NTQ4MTU2MjI3Mjg4,X92699270,675631953,28627,6.688693783423445,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40MjM1Njk5OTkzMTYyNDQy,X07377147,644337354,28143,20.868994913263087,Home Premium Plus,0,1,0,1,1,0,1,0,0,0,28143 Somosierra,28143 SOMOSIERRA,2020.0,,,,
MC40MjM1OTA4NTU2MTg4MDA5NA==,X22842874,642006126,28628,24.39316326161185,Home Premium,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40MjM2MTUyMjc3MzkyNjQ5Nw==,X97999503,637713939,28138,20.60459579804332,Home Premium Plus,0,1,0,1,0,0,1,0,1,0,"28138 Serna del Monte, La","28138 SERNA DEL MONTE, LA",2020.0,,,,
MC40MjM3Mjk2MzY2ODU3NjMxMw==,X26588535,687179020,28065,6.854173513031808,,0,0,1,0,1,0,0,0,0,1,28065 Getafe,28065 GETAFE,2020.0,74565.0,,,
MC40MjM3OTYzNjM0NzEzODExNw==,X62717738,690419558,28085,27.297076668476674,Home Basic,0,0,0,0,0,1,1,1,0,0,28085 Miraflores de la Sierra,28085 MIRAFLORES DE LA SIERRA,2020.0,53032.0,,,
MC40MjMxNDM4NTUxNTc2NjE5NQ==,X05174490,619466373,28556,7.233728819643784,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MjMyMDM4ODE2NDY2ODM1NA==,X57068197,626873428,28542,3.5705166421955785,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC40MjMyNzQyNjIzOTk0MDIyNQ==,X11291732,618869730,28465,0.9300070699050726,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MjQ1NTA0Mjc1OTQ1MjU1NQ==,X97196483,609348444,28951,2.3947608143279004,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MjQ2MzM5OTQzOTgzMjI3,X16421035,626143400,28213,7.456340606875052,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC40MjQ3MzY3NjM3MDAyMjc3,X73461592,637392651,28437,12.199287858162256,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40MjQ3NDk0NTUwNzQ3NTk4,X72219977,623060249,28914,23.242733858556544,Home Basic,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC40MjU0ODU3MTU3MjE4MjUyNQ==,X31498877,630768186,28803,17.134453141143112,Home Premium Plus,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC40MjU0OTgwNjIwMTgyNDU3,X08471527,694385019,28595,13.972207049495708,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC40MjU1OTE5NjUyODYxMjY1Mw==,X02309027,601786555,28571,2.9280889450061616,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MjU3Mzg2MTc1MzU0MTk=,X37644945,626039431,28289,7.532932701310131,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40MjU4NDcxMjE5NzgxMzM3,X76349296,619969252,28191,8.82097021700347,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MjU5Mzk3MzYyNDQ0MDI3Mw==,X36754486,623248920,28115,18.862046868023267,Home Premium Plus,0,1,0,0,0,0,1,1,1,0,28115 Pozuelo de AlarcÃ³n,28115 POZUELO DE ALARCA3N,2020.0,112598.0,,,
MC40MjUwNDY5MDMxNzA2Njk3Mw==,X92331762,678037510,28370,17.8565901835432,Home Basic,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MjUxNDgzNTIwNzg5Mjk=,X15274023,618832007,28369,22.04574083649149,Home Premium Plus,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40MjUyNDcxNTIwMzg5MDE0,X74868220,683386157,28865,18.165725719346867,Home Premium,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC40MjUyODc4MjU3ODc1ODA0,X93455314,600979632,28196,2.0559302981550225,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40MjY0NDUwNzcwMTQzNTMy,X51904261,630771102,28183,3.5539572613848462,,1,0,1,0,1,0,0,0,0,0,28183 Zarzalejo,28183 ZARZALEJO,2020.0,30869.0,,,
MC40MjY1MzIyNDMxMjUwNjM2Ng==,X64571748,626861273,28838,8.141975402405226,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40MjY2NDA3MDI3MDYzMjMxNQ==,X20703579,678926862,28229,10.21552821489558,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC40MjY2OTIwNzIxMzMyNzI4Nw==,X89061584,662983165,28571,11.094175449460025,Home Basic,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MjY2OTk5NDg4MTk1NDA3Ng==,X77782980,663466987,28204,5.337200405117161,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MjY4NTgyNTQzNTkxNTU1,X80091630,682498576,28038,12.039388005717356,Home Basic,0,0,0,1,0,1,1,0,0,0,28038 Cercedilla,28038 CERCEDILLA,2020.0,48697.0,,,
MC40MjY4ODY0MTMyODI0NTE5,X11488312,617426632,28805,1.1917230916059305,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40MjY5Nzc1MTc1NjUzODEyNw==,X89011571,662479320,28824,15.598208035046106,Home Premium Plus,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MjYxMzY5NjQ2NTY4NzE=,X53334683,639243660,28863,8.2481652128991,Home Premium,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC40MjYxNDc2NjM2MjE4NTU5Nw==,X48133283,633598150,28952,24.492283428327205,Home Premium,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC40MjYyMDY5NTgyNjQ2ODUyNA==,X89696854,687642405,28946,12.34564185841658,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40MjYyNjkwNjQ0Njc1MDUx,X39268514,643885452,28665,12.033189925260604,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC40MjYzMjM5MTg0OTkxNzQ3,X51054238,627051127,28280,20.149611930900452,Home Premium Plus,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC40Mjc0ODgwMjMzNjg4MDAz,X14560599,623879935,28553,21.83414872777433,Home Premium,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40Mjc1MjkwNTkzOTA0NzY1,X77827097,691046463,28436,17.486455712301257,Home Premium Plus,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC40Mjc2MDY5NTc3NzMzNDIyMw==,X41419270,651030082,28861,5.494167786061164,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40Mjc2Mzc2MDg3MDI0MjA0,X02983408,694624338,28714,0.1109917766819714,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40Mjc4Njk5NTI0MDE1OTQ4Nw==,X39491759,678317469,28276,24.050381675364196,Home Premium,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40Mjc5MzY3OTcwNDk4NjM1NA==,X24236560,627159239,28407,5.053483141153259,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC40MjcwNjM2MDE1MjMwMDIwNQ==,X59148254,636846668,28297,20.188946548469666,Home Basic,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MjcyMTI2NjEzMjAzOTI4,X15165652,630722027,28525,30.156003156443237,Home Premium,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC40MjcyNDIwODE4MTQ3MzY2Ng==,X61618544,684240617,28685,14.019179380605138,Home Basic,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40Mjg0NjkzNTg1MjIwMzIwNQ==,X05750029,640184841,28260,5.1455217861735,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC40Mjg1NzE5MTAxMDUyNDUz,X58615004,637032150,28724,12.984831084801272,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40Mjg2MzkzODM3OTI1NDk3Mw==,X31079088,626681670,28672,18.66558710544657,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40Mjg3OTYxNTc2NzMxMDU0,X13927943,698044308,28955,20.65130625370522,Home Premium Plus,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40Mjg3OTcwNzU4NTMwNzczNg==,X73485741,611557215,28904,12.257261955262155,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC40Mjg5NDk0NjMxOTQyMTcyMw==,X40559591,687750796,28739,2.4006285319584606,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC40MjgwMTk0OTcyMjExMDc2Ng==,X34795712,639684805,28752,8.641244330698665,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC40MjgwOTYxNDg1ODEyOTQ5Nw==,X96977018,651169484,28046,5.304930731158087,,0,0,0,0,0,1,1,1,0,0,28046 Collado Mediano,28046 COLLADO MEDIANO,2020.0,60355.0,,,
MC40MjgzMTA0ODk0NzI5NTY0Nw==,X79982759,620737815,28880,16.347186161694594,Home Premium Plus,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MjgzNTk5MzcxNDUxNjky,X97337982,691201181,28853,5.7944845554220015,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40Mjk0NDgzOTQ5ODYzNDc1Nw==,X93774054,692132740,28564,29.10789085327164,Home Premium Plus,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC40Mjk4MjI4NDQ4NTMxNzc=,X60513335,659986048,28090,12.300818419219866,,0,1,0,0,1,0,1,1,0,0,28090 Moralzarzal,28090 MORALZARZAL,2020.0,71259.0,,,
MC40Mjk4ODA1NzE3NzU4NDU4,X42270040,619988518,28971,18.33251994030556,Home Premium Plus,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC40MjkyNTk4MTI3NTgxNzIxNQ==,X82840666,631094123,28448,7.461260381848428,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40MjkzNTY1MjY2NzUyMDY3NA==,X10798455,650057117,28291,2.9410542375812296,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MjkzNTk4ODg1NDI3NTI0,X99464574,607424487,28275,8.06712173372652,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC40MjkzOTQzNTAwMTU5NDA1,X27616043,649199932,28770,28.594265450512452,Home Premium,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40MzA2MTUxNzUyMzI3MzI3NA==,X74399699,609542867,28340,15.002413686517626,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC40MzA3MzExMzgzOTg3MjMyMw==,X79268113,697246843,28041,2.373694109043663,,0,0,0,1,0,1,1,0,0,0,28041 CobeÃ±a,28041 COBEA±A,2020.0,61286.0,,,
MC40MzA4MTYyOTAwMDQ3NjEz,X48423741,602298272,28739,2.4294072078910967,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MzA5NDkxOTc0NTA0NDE0Nw==,X10067563,688753171,28085,8.473367643888007,Home Basic,0,0,0,0,0,1,1,1,0,0,28085 Miraflores de la Sierra,28085 MIRAFLORES DE LA SIERRA,2020.0,53032.0,,,
MC40MzAxNDcwOTEyMDU1MjA5Nw==,X92669879,647725197,28997,24.652467480200293,Home Premium Plus,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC40MzAxNTA2MjIyOTU3NTUwNw==,X54761161,629080070,28213,18.40692088501472,Home Basic,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC40MzE3MzczNDk4OTUzNjg2,X31168498,673098519,28192,6.642804341496967,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40MzE3NzQyMDc0MjcyOTI=,X54777430,608282702,28658,6.315392811038822,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40MzE3ODc4Mzc2MzYzNjMx,X20308022,682718574,28400,6.418877105020611,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40MzE4MjE5NTExOTI0MzUwNQ==,X45800971,630374587,28025,18.84391199255558,Home Basic,1,0,1,0,1,0,0,0,0,0,28025 Brea de Tajo,28025 BREA DE TAJO,2020.0,24779.0,,,
MC40MzE4NTQ2ODc2OTkzNTUz,X13149665,675910134,28147,22.28672061575438,Home Premium Plus,0,0,0,0,0,1,1,1,0,0,28147 Titulcia,28147 TITULCIA,2020.0,37324.0,,,
MC40MzE5MjIyNTEyNjYzNTk0,X72843919,635186392,28684,14.741138428265849,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC40MzEwMDY1OTkyMDQzNjY3,X48029484,600859690,28910,10.878762436859756,,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC40MzExNzUyMTUyMjU1MjE2,X53273887,627470568,28414,8.903696265177693,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC40MzExODYzMzYyODU3NDg2NQ==,X18880061,641042685,28954,11.812489554135222,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC40MzEyMjUwNzQ2MDA3NzI1Mw==,X47769478,679070128,28295,8.662022309241344,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40MzEzNzIxMTY3NTcxNzM4,X04246555,612162815,28739,11.89701913435685,Home Premium Plus,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40MzI0MTk3OTUwNDY1NTQ2,X63658382,603000304,28046,2.7362920317812094,,0,0,0,0,0,1,1,1,0,0,28046 Collado Mediano,28046 COLLADO MEDIANO,2020.0,60355.0,,,
MC40MzI2NTk1NDg2OTA0MzA5,X16805591,657602332,28049,4.8987376462419085,,0,0,0,0,0,1,1,1,0,0,28049 Coslada,28049 COSLADA,2020.0,31033.0,,,
MC40MzI3Nzk4NTU0OTIyMDc0Mw==,X46925191,653276226,28525,26.004272826318942,Home Premium Plus,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40MzIxMDkzNzQ4OTc1Mjcy,X86273953,694414661,28255,17.722494270391877,Home Basic,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MzIyMzc5MTk5MTA5MzE4Ng==,X32456630,672627880,28737,1.921823769620059,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC40MzM2MjIzNzQyNjkzMDMwNg==,X83182564,622592773,28958,9.928193879874936,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC40MzM2NzM5MzMzNjE1OTk0Mw==,X98127257,649546458,28182,5.068904211459158,,1,0,1,0,1,0,0,0,0,0,28182 Villavieja del Lozoya,28182 VILLAVIEJA DEL LOZOYA,2020.0,36869.0,,,
MC40MzM4ODk0OTcxNTQzOTky,X70132352,600700934,28186,19.800337522454313,Home Basic,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40MzM5NDY0NjUxMjExMDkx,X45348806,610779060,28324,16.54524964728509,Home Premium,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC40MzMxNTY0NTA0OTA5Mjcy,X98343419,601075616,28910,11.346213725328845,Home Basic,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40MzMzNjgxMTE0MTAxMTg4,X42287507,650910469,28011,14.556276238965484,,0,1,0,0,0,0,1,1,1,0,28011 Ambite,28011 AMBITE,2020.0,27872.0,,,
MC40MzQ0Mzk3MDU3MjIxNDA5Nw==,X75636732,684714322,28158,4.08013334000874,,0,0,0,1,0,1,1,0,0,0,28158 Valdemanco,28158 VALDEMANCO,2020.0,36383.0,,,
MC40MzQ0NDY4MjExODAyNzcy,X24234708,641457241,28052,10.3760548464365,Home Premium,0,0,1,0,1,0,0,0,0,1,28052 ChinchÃ³n,28052 CHINCHA3N,2020.0,33344.0,,,
MC40MzQ1NDA4MDMzMjkwNzA1,X58615004,637032150,28724,13.163612833597114,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MzQ1NjgyODU2MzU1Mjg1,X46347951,676390747,28121,8.86677933285372,,1,0,1,0,1,0,0,0,0,0,28121 RedueÃ±a,28121 REDUEA±A,2020.0,42138.0,,,
MC40MzQ4NTUxNTQ3MzE1MDQwNQ==,X71942173,646119137,28929,3.9922849899555928,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40MzQ5MDY5NDk0NDQyMTE4,X54197279,656234675,28288,0.506327041525358,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MzQ5ODQxMTE5MzY1OTA4,X91524834,666181395,28431,9.29064735010238,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40MzQwMDIwNjQ3MTkzNDYz,X86273953,694414661,28255,29.458530536425712,Home Basic,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MzQxODU3OTg4NTU5MjM1Nw==,X51656253,614778973,28960,7.787623362086119,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MzQxOTQwNDMyOTc4ODk5,X50015954,697129462,28891,6.4843486502233745,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC40MzQzOTkwOTE1OTgyNDY1,X40656489,696080294,28019,7.112424514340817,,0,1,0,1,0,0,1,0,1,0,28019 Belmonte de Tajo,28019 BELMONTE DE TAJO,2020.0,31342.0,,,
MC40MzU1MzE4Nzg2MDY0ODA1Nw==,X61837253,604536130,28451,17.158659145875717,Home Premium,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC40MzU1Mzc0ODA2MzUwNzk5,X71279444,627695346,28097,12.556635377825254,,0,1,0,0,0,0,1,1,1,0,28097 Navarredonda y San MamÃ©s,28097 NAVARREDONDA Y SAN MAMA©S,2020.0,30894.0,,,
MC40MzU2MTI4NDExNDMxODA4,X02353687,610755837,28476,18.16126636852846,Home Basic,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MzU2NzYyMTY1Nzc0NDg3,X38478565,665253876,28838,24.443830497911,Home Premium Plus,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC40MzU2OTQ2ODMwNDI4OTM1,X29099554,651790797,28647,5.284922625016845,,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MzU4ODYwMzk4MDY3OTg4NQ==,X62311008,679013068,28239,7.865780293177684,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40MzUyNTcxNzY0NTU0MTM2,X06045401,600880968,28914,21.950703345169185,Home Basic,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MzUzMjQ4NDg4NDIwNjM5,X11629752,619524544,28162,8.899428778091444,,0,1,0,0,0,0,1,1,1,0,28162 Valdeolmos-Alalpardo,28162 VALDEOLMOS-ALALPARDO,2020.0,92830.0,,,
MC40MzY1NjE0ODIzMDY4OTIz,X79165127,615550837,28361,18.689855149482412,Home Premium Plus,0,0,0,1,0,1,1,0,0,0,,,,,,,
MC40MzY3NTc2NjA2MzgwOTY2,X92877450,679976976,28194,6.031932408555022,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40MzY4NDgyMjQwODAyMTYwNg==,X50450394,673441376,28051,20.93964994207502,Home Premium,0,0,1,0,0,0,0,0,1,1,28051 ChapinerÃ­a,28051 CHAPINERA­A,2020.0,39212.0,,,
MC40MzY4NzUzOTMzMTM5Nzc0,X82157061,622550219,28814,0.5622476719042364,,0,1,0,1,1,0,1,0,0,0,,,,,,,
MC40MzY5MzA0MTczNDkyMTkx,X39659448,663755975,28750,31.94224190663101,Home Basic,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MzYxMDU0OTI1MDU0NTYyNw==,X45791473,634373564,28305,5.802919883805043,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40MzYzNTMyMzkxODI0MTg2NA==,X21727291,609461424,28662,0.2270584719023647,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40Mzc1MzA0MjQ4NTM3NzA5,X49782041,666471616,28503,3.882599821031315,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40Mzc1Mzk2NTk2NDEzNTAx,X40829830,627745415,28611,7.096166182828481,,1,0,1,0,0,0,0,0,1,0,,,,,,,
MC40Mzc1Nzg3OTcxNDkxNTMxNQ==,X99577221,648393016,28112,8.611761490144572,,0,0,1,0,0,0,0,0,1,1,28112 Pinilla del Valle,28112 PINILLA DEL VALLE,2020.0,34123.0,,,
MC40Mzc1ODE2NDE4Nzk4MDIx,X37147564,669281102,28106,5.741976452894522,,0,0,0,0,0,1,1,1,0,0,28106 Parla,28106 PARLA,2020.0,42891.0,,,
MC40Mzc2NDgzNDczMDc0ODg5,X35350547,670594689,28209,14.443431146788662,Home Premium Plus,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40Mzc3NjU4OTEyNTQ3MzA0,X48264064,679191032,28128,5.774277803346307,,0,1,0,1,1,0,1,0,0,0,28128 Rozas de Puerto Real,28128 ROZAS DE PUERTO REAL,2020.0,32337.0,,,
MC40Mzc5MDEyMzcxMjcyMjM3Mw==,X01138678,665781279,28621,23.311393364357183,Home Premium,0,0,1,0,0,0,0,0,1,1,,,,,,,
MC40MzcwMTY4OTMxNDEzMzY0,X72178531,625431720,28414,9.470904145712904,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC40MzcwMzMxOTMzNjY5Mzc3,X22227388,676571229,28657,4.239855201247687,,0,1,0,1,0,0,1,0,1,0,,,,,,,
MC40MzcyOTI2NTMyMzA3MzI2Mw==,X82460057,653759269,28816,6.5646543408972375,,0,0,0,0,0,1,1,1,0,0,,,,,,,
MC40Mzg1NjE4MTA3MDU2Njg2,X30503726,651854636,28411,5.090111834833243,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40Mzg1NjI2MzI3MDE5NTg2,X12800479,610294817,28237,6.465186847367946,,0,1,0,0,0,0,1,1,1,0,,,,,,,
MC40Mzg3MTEzMzg3NjM2Njk1,X76820238,693966563,28576,7.358215248788921,,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40Mzg4Mzg4NzQ0ODEzNDM4NA==,X63584799,676547104,28351,15.726559630489875,Home Premium,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40MzgwOTgxMzY4MzA1NA==,X97109752,635994947,28600,15.97877372961234,Home Premium,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40MzgyODYwOTQzNjc5NzgwNQ==,X52955119,679401666,28729,8.10264151817137,,1,0,1,0,1,0,0,0,0,0,,,,,,,
MC40MzgyODc3NTIxMjkzMTMwNA==,X63026895,697588774,28676,27.583954062223604,Home Premium Plus,0,1,0,0,1,0,1,1,0,0,,,,,,,
MC40MzgzMDYxMjA3ODI0MjcyNg==,X94324085,657943680,28393,2.833523131705749,,0,0,1,0,1,0,0,0,0,1,,,,,,,
MC40Mzk3MDA5NzIyOTgzMTA1,X72843919,635186392,28684,6.848267036375916,,0,0,0,1,0,1,1,0,0,0,,,,,,,
